cod_munic;munic;ano;mes;pop
3300936;Carapebus;2013;11;14510
3301157;Cardoso Moreira;2013;11;12592
3301207;Carmo;2013;11;17987
3301306;Casimiro de Abreu;2013;11;38800
3300951;Comendador Levy Gasparian;2013;11;8242
3301405;Conceição de Macabu;2013;11;21898
3301504;Cordeiro;2013;11;20897
3301603;Duas Barras;2013;11;11079
3301702;Duque de Caxias;2013;11;875416
3301801;Engenheiro Paulo de Frontin;2013;11;13525
3301850;Guapimirim;2013;11;55013
3301876;Iguaba Grande;2013;11;24977
3301900;Itaboraí;2013;11;225899
3302007;Itaguaí;2013;11;116154
3302056;Italva;2013;11;14433
3302106;Itaocara;2013;11;22855
3302205;Itaperuna;2013;11;98176
3302254;Itatiaia;2013;11;29828
3302270;Japeri;2013;11;98643
3302304;Laje do Muriaé;2013;11;7370
3302403;Macaé;2013;11;226174
3302452;Macuco;2013;11;5367
3302502;Magé;2013;11;232824
3302601;Mangaratiba;2013;11;39477
3302700;Maricá;2013;11;140742
3302809;Mendes;2013;11;18077
3302858;Mesquita;2013;11;170281
3302908;Miguel Pereira;2013;11;24820
3303005;Miracema;2013;11;26765
3303104;Natividade;2013;11;15059
3303203;Nilópolis;2013;11;158292
3303302;Niterói;2013;11;494623
3303401;Nova Friburgo;2013;11;184235
3303500;Nova Iguaçu;2013;11;805269
3303609;Paracambi;2013;11;48843
3303708;Paraíba do Sul;2013;11;42023
3303807;Paraty;2013;11;39611
3303856;Paty do Alferes;2013;11;26717
3303906;Petrópolis;2013;11;297931
3303955;Pinheiral;2013;11;23556
3304003;Piraí;2013;11;27400
3304102;Porciúncula;2013;11;18223
3304110;Porto Real;2013;11;17766
3304128;Quatis;2013;11;13327
3304144;Queimados;2013;11;142072
3304151;Quissamã;2013;11;21958
3304201;Resende;2013;11;123696
3304300;Rio Bonito;2013;11;57056
3304409;Rio Claro;2013;11;17729
3304508;Rio das Flores;2013;11;8801
3304524;Rio das Ostras;2013;11;123863
3304557;Rio de Janeiro;2013;11;6437846
3304607;Santa Maria Madalena;2013;11;10272
3304706;Santo Antônio de Pádua;2013;11;41059
3304805;São Fidélis;2013;11;37715
3304755;São Francisco de Itabapoana;2013;11;41379
3304904;São Gonçalo;2013;11;1027641
3305000;São João da Barra;2013;11;34058
3305109;São João de Meriti;2013;11;460770
3305133;São José de Ubá;2013;11;7154
3305158;São José do Vale do Rio Preto;2013;11;20740
3305208;São Pedro da Aldeia;2013;11;94213
3305307;São Sebastião do Alto;2013;11;9019
3305406;Sapucaia;2013;11;17609
3305505;Saquarema;2013;11;79920
3305554;Seropédica;2013;11;81537
3305604;Silva Jardim;2013;11;21356
3305703;Sumidouro;2013;11;15080
3305752;Tanguá;2013;11;31943
3305802;Teresópolis;2013;11;170394
3305901;Trajano de Moraes;2013;11;10347
3306008;Três Rios;2013;11;78815
3306107;Valença;2013;11;73251
3306156;Varre-Sai;2013;11;9896
3306206;Vassouras;2013;11;35166
3306305;Volta Redonda;2013;11;261768
3300100;Angra dos Reis;2013;12;182930
3300159;Aperibé;2013;12;10797
3300209;Araruama;2013;12;119793
3300225;Areal;2013;12;11824
3300233;Armação dos Búzios;2013;12;30061
3300258;Arraial do Cabo;2013;12;28727
3300308;Barra do Piraí;2013;12;96389
3300407;Barra Mansa;2013;12;179566
3300456;Belford Roxo;2013;12;478335
3300506;Bom Jardim;2013;12;26034
3300605;Bom Jesus do Itabapoana;2013;12;35855
3300704;Cabo Frio;2013;12;202097
3300803;Cachoeiras de Macacu;2013;12;55772
3300902;Cambuci;2013;12;14857
3301009;Campos dos Goytacazes;2013;12;478643
3301108;Cantagalo;2013;12;19811
3300936;Carapebus;2013;12;14536
3301157;Cardoso Moreira;2013;12;12590
3301207;Carmo;2013;12;17998
3301306;Casimiro de Abreu;2013;12;38878
3300951;Comendador Levy Gasparian;2013;12;8242
3301405;Conceição de Macabu;2013;12;21912
3301504;Cordeiro;2013;12;20906
3301603;Duas Barras;2013;12;11081
3301702;Duque de Caxias;2013;12;875790
3301801;Engenheiro Paulo de Frontin;2013;12;13530
3301850;Guapimirim;2013;12;55090
3301876;Iguaba Grande;2013;12;25025
3301900;Itaboraí;2013;12;226058
3302007;Itaguaí;2013;12;116307
3302056;Italva;2013;12;14440
3302106;Itaocara;2013;12;22851
3302205;Itaperuna;2013;12;98220
3302254;Itatiaia;2013;12;29849
3302270;Japeri;2013;12;98705
3302304;Laje do Muriaé;2013;12;7367
3302403;Macaé;2013;12;226609
3302452;Macuco;2013;12;5368
3302502;Magé;2013;12;232926
3302601;Mangaratiba;2013;12;39544
3302700;Maricá;2013;12;141041
3302809;Mendes;2013;12;18078
3302858;Mesquita;2013;12;170305
3302908;Miguel Pereira;2013;12;24821
3303005;Miracema;2013;12;26760
3303104;Natividade;2013;12;15057
3303203;Nilópolis;2013;12;158293
3303302;Niterói;2013;12;494729
3303401;Nova Friburgo;2013;12;184263
3303500;Nova Iguaçu;2013;12;805383
3303609;Paracambi;2013;12;48878
3303708;Paraíba do Sul;2013;12;42040
3303807;Paraty;2013;12;39656
3303856;Paty do Alferes;2013;12;26722
3303906;Petrópolis;2013;12;297942
3303955;Pinheiral;2013;12;23573
3304003;Piraí;2013;12;27423
3304102;Porciúncula;2013;12;18232
3304110;Porto Real;2013;12;17791
3304128;Quatis;2013;12;13338
3304144;Queimados;2013;12;142152
3304151;Quissamã;2013;12;21996
3304201;Resende;2013;12;123773
3304300;Rio Bonito;2013;12;57085
3304409;Rio Claro;2013;12;17734
3304508;Rio das Flores;2013;12;8806
3304524;Rio das Ostras;2013;12;124283
3304557;Rio de Janeiro;2013;12;6439828
3304607;Santa Maria Madalena;2013;12;10270
3304706;Santo Antônio de Pádua;2013;12;41065
3304805;São Fidélis;2013;12;37714
3304755;São Francisco de Itabapoana;2013;12;41375
3304904;São Gonçalo;2013;12;1028175
3305000;São João da Barra;2013;12;34085
3305109;São João de Meriti;2013;12;460762
3305133;São José de Ubá;2013;12;7156
3305158;São José do Vale do Rio Preto;2013;12;20749
3305208;São Pedro da Aldeia;2013;12;94352
3305307;São Sebastião do Alto;2013;12;9021
3305406;Sapucaia;2013;12;17609
3305505;Saquarema;2013;12;80045
3305554;Seropédica;2013;12;81606
3305604;Silva Jardim;2013;12;21354
3305703;Sumidouro;2013;12;15082
3305752;Tanguá;2013;12;31968
3305802;Teresópolis;2013;12;170531
3305901;Trajano de Moraes;2013;12;10347
3306008;Três Rios;2013;12;78838
3306107;Valença;2013;12;73275
3306156;Varre-Sai;2013;12;9905
3306206;Vassouras;2013;12;35180
3306305;Volta Redonda;2013;12;261829
3300100;Angra dos Reis;2014;1;183220
3300159;Aperibé;2014;1;10809
3300209;Araruama;2014;1;119959
3300225;Areal;2014;1;11832
3300233;Armação dos Búzios;2014;1;30116
3300258;Arraial do Cabo;2014;1;28747
3300308;Barra do Piraí;2014;1;96415
3300407;Barra Mansa;2014;1;179585
3300456;Belford Roxo;2014;1;478485
3300506;Bom Jardim;2014;1;26048
3300605;Bom Jesus do Itabapoana;2014;1;35861
3300704;Cabo Frio;2014;1;202442
3300803;Cachoeiras de Macacu;2014;1;55800
3300902;Cambuci;2014;1;14856
3301009;Campos dos Goytacazes;2014;1;478931
3301108;Cantagalo;2014;1;19809
3300936;Carapebus;2014;1;14561
3301157;Cardoso Moreira;2014;1;12589
3301207;Carmo;2014;1;18009
3301306;Casimiro de Abreu;2014;1;38955
3300951;Comendador Levy Gasparian;2014;1;8243
3301405;Conceição de Macabu;2014;1;21925
3301504;Cordeiro;2014;1;20914
3301603;Duas Barras;2014;1;11083
3301702;Duque de Caxias;2014;1;876164
3301801;Engenheiro Paulo de Frontin;2014;1;13536
3301850;Guapimirim;2014;1;55168
3301876;Iguaba Grande;2014;1;25072
3301900;Itaboraí;2014;1;226217
3302007;Itaguaí;2014;1;116461
3302056;Italva;2014;1;14447
3302106;Itaocara;2014;1;22847
3302205;Itaperuna;2014;1;98263
3302254;Itatiaia;2014;1;29870
3302270;Japeri;2014;1;98768
3302304;Laje do Muriaé;2014;1;7363
3302403;Macaé;2014;1;227045
3302452;Macuco;2014;1;5370
3302502;Magé;2014;1;233027
3302601;Mangaratiba;2014;1;39611
3302700;Maricá;2014;1;141341
3302809;Mendes;2014;1;18079
3302858;Mesquita;2014;1;170329
3302908;Miguel Pereira;2014;1;24822
3303005;Miracema;2014;1;26755
3303104;Natividade;2014;1;15055
3303203;Nilópolis;2014;1;158294
3303302;Niterói;2014;1;494835
3303401;Nova Friburgo;2014;1;184291
3303500;Nova Iguaçu;2014;1;805496
3303609;Paracambi;2014;1;48913
3303708;Paraíba do Sul;2014;1;42057
3303807;Paraty;2014;1;39700
3303856;Paty do Alferes;2014;1;26727
3303906;Petrópolis;2014;1;297953
3303955;Pinheiral;2014;1;23590
3304003;Piraí;2014;1;27445
3304102;Porciúncula;2014;1;18241
3304110;Porto Real;2014;1;17817
3304128;Quatis;2014;1;13349
3304144;Queimados;2014;1;142232
3304151;Quissamã;2014;1;22034
3304201;Resende;2014;1;123851
3304300;Rio Bonito;2014;1;57113
3304409;Rio Claro;2014;1;17739
3304508;Rio das Flores;2014;1;8811
3304524;Rio das Ostras;2014;1;124705
3304557;Rio de Janeiro;2014;1;6441811
3304607;Santa Maria Madalena;2014;1;10268
3304706;Santo Antônio de Pádua;2014;1;41072
3304805;São Fidélis;2014;1;37714
3304755;São Francisco de Itabapoana;2014;1;41370
3304904;São Gonçalo;2014;1;1028709
3305000;São João da Barra;2014;1;34112
3305109;São João de Meriti;2014;1;460755
3305133;São José de Ubá;2014;1;7159
3305158;São José do Vale do Rio Preto;2014;1;20758
3305208;São Pedro da Aldeia;2014;1;94492
3305307;São Sebastião do Alto;2014;1;9023
3305406;Sapucaia;2014;1;17609
3305505;Saquarema;2014;1;80171
3305554;Seropédica;2014;1;81676
3305604;Silva Jardim;2014;1;21351
3305703;Sumidouro;2014;1;15085
3305752;Tanguá;2014;1;31992
3305802;Teresópolis;2014;1;170667
3305901;Trajano de Moraes;2014;1;10348
3306008;Três Rios;2014;1;78861
3306107;Valença;2014;1;73300
3306156;Varre-Sai;2014;1;9914
3306206;Vassouras;2014;1;35194
3306305;Volta Redonda;2014;1;261891
3300100;Angra dos Reis;2014;2;183510
3300159;Aperibé;2014;2;10821
3300209;Araruama;2014;2;120126
3300225;Areal;2014;2;11840
3300233;Armação dos Búzios;2014;2;30171
3300258;Arraial do Cabo;2014;2;28767
3300308;Barra do Piraí;2014;2;96440
3300407;Barra Mansa;2014;2;179603
3300456;Belford Roxo;2014;2;478636
3300506;Bom Jardim;2014;2;26061
3300605;Bom Jesus do Itabapoana;2014;2;35866
3300704;Cabo Frio;2014;2;202787
3300803;Cachoeiras de Macacu;2014;2;55828
3300902;Cambuci;2014;2;14854
3301009;Campos dos Goytacazes;2014;2;479218
3301108;Cantagalo;2014;2;19806
3300936;Carapebus;2014;2;14587
3301157;Cardoso Moreira;2014;2;12587
3301207;Carmo;2014;2;18020
3301306;Casimiro de Abreu;2014;2;39033
3300951;Comendador Levy Gasparian;2014;2;8243
3301405;Conceição de Macabu;2014;2;21939
3301504;Cordeiro;2014;2;20923
3301603;Duas Barras;2014;2;11085
3301702;Duque de Caxias;2014;2;876538
3301801;Engenheiro Paulo de Frontin;2014;2;13541
3301850;Guapimirim;2014;2;55245
3301876;Iguaba Grande;2014;2;25120
3301900;Itaboraí;2014;2;226377
3302007;Itaguaí;2014;2;116615
3302056;Italva;2014;2;14454
3302106;Itaocara;2014;2;22843
3302205;Itaperuna;2014;2;98306
3302254;Itatiaia;2014;2;29891
3302270;Japeri;2014;2;98830
3302304;Laje do Muriaé;2014;2;7359
3302403;Macaé;2014;2;227482
3302452;Macuco;2014;2;5372
3302502;Magé;2014;2;233129
3302601;Mangaratiba;2014;2;39678
3302700;Maricá;2014;2;141641
3302809;Mendes;2014;2;18080
3302858;Mesquita;2014;2;170353
3302908;Miguel Pereira;2014;2;24823
3303005;Miracema;2014;2;26750
3303104;Natividade;2014;2;15052
3303203;Nilópolis;2014;2;158294
3303302;Niterói;2014;2;494941
3303401;Nova Friburgo;2014;2;184319
3303500;Nova Iguaçu;2014;2;805610
3303609;Paracambi;2014;2;48948
3303708;Paraíba do Sul;2014;2;42074
3303807;Paraty;2014;2;39745
3303856;Paty do Alferes;2014;2;26732
3303906;Petrópolis;2014;2;297963
3303955;Pinheiral;2014;2;23607
3304003;Piraí;2014;2;27468
3304102;Porciúncula;2014;2;18249
3304110;Porto Real;2014;2;17843
3304128;Quatis;2014;2;13360
3304144;Queimados;2014;2;142312
3304151;Quissamã;2014;2;22073
3304201;Resende;2014;2;123929
3304300;Rio Bonito;2014;2;57142
3304409;Rio Claro;2014;2;17743
3304508;Rio das Flores;2014;2;8815
3304524;Rio das Ostras;2014;2;125128
3304557;Rio de Janeiro;2014;2;6443795
3304607;Santa Maria Madalena;2014;2;10265
3304706;Santo Antônio de Pádua;2014;2;41078
3304805;São Fidélis;2014;2;37713
3304755;São Francisco de Itabapoana;2014;2;41366
3304904;São Gonçalo;2014;2;1029244
3305000;São João da Barra;2014;2;34139
3305109;São João de Meriti;2014;2;460748
3305133;São José de Ubá;2014;2;7162
3305158;São José do Vale do Rio Preto;2014;2;20767
3305208;São Pedro da Aldeia;2014;2;94631
3305307;São Sebastião do Alto;2014;2;9024
3305406;Sapucaia;2014;2;17609
3305505;Saquarema;2014;2;80297
3305554;Seropédica;2014;2;81745
3305604;Silva Jardim;2014;2;21349
3305703;Sumidouro;2014;2;15087
3305752;Tanguá;2014;2;32017
3305802;Teresópolis;2014;2;170804
3305901;Trajano de Moraes;2014;2;10348
3306008;Três Rios;2014;2;78884
3306107;Valença;2014;2;73324
3306156;Varre-Sai;2014;2;9922
3306206;Vassouras;2014;2;35207
3306305;Volta Redonda;2014;2;261952
3300100;Angra dos Reis;2014;3;183801
3300159;Aperibé;2014;3;10834
3300209;Araruama;2014;3;120293
3300225;Areal;2014;3;11848
3300233;Armação dos Búzios;2014;3;30225
3300258;Arraial do Cabo;2014;3;28787
3300308;Barra do Piraí;2014;3;96466
3300407;Barra Mansa;2014;3;179622
3300456;Belford Roxo;2014;3;478786
3300506;Bom Jardim;2014;3;26074
3300605;Bom Jesus do Itabapoana;2014;3;35872
3300704;Cabo Frio;2014;3;203134
3300803;Cachoeiras de Macacu;2014;3;55856
3300902;Cambuci;2014;3;14853
3301009;Campos dos Goytacazes;2014;3;479506
3301108;Cantagalo;2014;3;19803
3300936;Carapebus;2014;3;14613
3301157;Cardoso Moreira;2014;3;12585
3301207;Carmo;2014;3;18031
3301306;Casimiro de Abreu;2014;3;39111
3300951;Comendador Levy Gasparian;2014;3;8243
3301405;Conceição de Macabu;2014;3;21952
3301504;Cordeiro;2014;3;20931
3301603;Duas Barras;2014;3;11087
3301702;Duque de Caxias;2014;3;876913
3301801;Engenheiro Paulo de Frontin;2014;3;13546
3301850;Guapimirim;2014;3;55322
3301876;Iguaba Grande;2014;3;25168
3301900;Itaboraí;2014;3;226536
3302007;Itaguaí;2014;3;116769
3302056;Italva;2014;3;14461
3302106;Itaocara;2014;3;22839
3302205;Itaperuna;2014;3;98349
3302254;Itatiaia;2014;3;29912
3302270;Japeri;2014;3;98893
3302304;Laje do Muriaé;2014;3;7356
3302403;Macaé;2014;3;227920
3302452;Macuco;2014;3;5373
3302502;Magé;2014;3;233230
3302601;Mangaratiba;2014;3;39745
3302700;Maricá;2014;3;141942
3302809;Mendes;2014;3;18081
3302858;Mesquita;2014;3;170377
3302908;Miguel Pereira;2014;3;24824
3303005;Miracema;2014;3;26745
3303104;Natividade;2014;3;15050
3303203;Nilópolis;2014;3;158295
3303302;Niterói;2014;3;495047
3303401;Nova Friburgo;2014;3;184347
3303500;Nova Iguaçu;2014;3;805723
3303609;Paracambi;2014;3;48982
3303708;Paraíba do Sul;2014;3;42091
3303807;Paraty;2014;3;39789
3303856;Paty do Alferes;2014;3;26737
3303906;Petrópolis;2014;3;297974
3303955;Pinheiral;2014;3;23624
3304003;Piraí;2014;3;27490
3304102;Porciúncula;2014;3;18258
3304110;Porto Real;2014;3;17869
3304128;Quatis;2014;3;13371
3304144;Queimados;2014;3;142392
3304151;Quissamã;2014;3;22111
3304201;Resende;2014;3;124007
3304300;Rio Bonito;2014;3;57170
3304409;Rio Claro;2014;3;17748
3304508;Rio das Flores;2014;3;8820
3304524;Rio das Ostras;2014;3;125552
3304557;Rio de Janeiro;2014;3;6445779
3304607;Santa Maria Madalena;2014;3;10263
3304706;Santo Antônio de Pádua;2014;3;41084
3304805;São Fidélis;2014;3;37712
3304755;São Francisco de Itabapoana;2014;3;41361
3304904;São Gonçalo;2014;3;1029779
3305000;São João da Barra;2014;3;34166
3305109;São João de Meriti;2014;3;460740
3305133;São José de Ubá;2014;3;7164
3305158;São José do Vale do Rio Preto;2014;3;20776
3305208;São Pedro da Aldeia;2014;3;94771
3305307;São Sebastião do Alto;2014;3;9026
3305406;Sapucaia;2014;3;17609
3305505;Saquarema;2014;3;80422
3305554;Seropédica;2014;3;81815
3305604;Silva Jardim;2014;3;21346
3305703;Sumidouro;2014;3;15089
3305752;Tanguá;2014;3;32042
3305802;Teresópolis;2014;3;170941
3305901;Trajano de Moraes;2014;3;10348
3306008;Três Rios;2014;3;78907
3306107;Valença;2014;3;73348
3306156;Varre-Sai;2014;3;9931
3306206;Vassouras;2014;3;35221
3306305;Volta Redonda;2014;3;262014
3300100;Angra dos Reis;2014;4;184093
3300159;Aperibé;2014;4;10846
3300209;Araruama;2014;4;120460
3300225;Areal;2014;4;11856
3300233;Armação dos Búzios;2014;4;30280
3300258;Arraial do Cabo;2014;4;28807
3300308;Barra do Piraí;2014;4;96491
3300407;Barra Mansa;2014;4;179641
3300456;Belford Roxo;2014;4;478937
3300506;Bom Jardim;2014;4;26087
3300605;Bom Jesus do Itabapoana;2014;4;35878
3300704;Cabo Frio;2014;4;203481
3300803;Cachoeiras de Macacu;2014;4;55884
3300902;Cambuci;2014;4;14852
3301009;Campos dos Goytacazes;2014;4;479794
3301108;Cantagalo;2014;4;19800
3300936;Carapebus;2014;4;14638
3301157;Cardoso Moreira;2014;4;12583
3301207;Carmo;2014;4;18042
3301306;Casimiro de Abreu;2014;4;39189
3300951;Comendador Levy Gasparian;2014;4;8244
3301405;Conceição de Macabu;2014;4;21966
3301504;Cordeiro;2014;4;20940
3301603;Duas Barras;2014;4;11090
3301702;Duque de Caxias;2014;4;877287
3301801;Engenheiro Paulo de Frontin;2014;4;13551
3301850;Guapimirim;2014;4;55400
3301876;Iguaba Grande;2014;4;25216
3301900;Itaboraí;2014;4;226696
3302007;Itaguaí;2014;4;116923
3302056;Italva;2014;4;14468
3302106;Itaocara;2014;4;22836
3302205;Itaperuna;2014;4;98392
3302254;Itatiaia;2014;4;29934
3302270;Japeri;2014;4;98955
3302304;Laje do Muriaé;2014;4;7352
3302403;Macaé;2014;4;228359
3302452;Macuco;2014;4;5375
3302502;Magé;2014;4;233332
3302601;Mangaratiba;2014;4;39813
3302700;Maricá;2014;4;142244
3302809;Mendes;2014;4;18083
3302858;Mesquita;2014;4;170401
3302908;Miguel Pereira;2014;4;24826
3303005;Miracema;2014;4;26740
3303104;Natividade;2014;4;15047
3303203;Nilópolis;2014;4;158296
3303302;Niterói;2014;4;495153
3303401;Nova Friburgo;2014;4;184376
3303500;Nova Iguaçu;2014;4;805837
3303609;Paracambi;2014;4;49017
3303708;Paraíba do Sul;2014;4;42108
3303807;Paraty;2014;4;39834
3303856;Paty do Alferes;2014;4;26743
3303906;Petrópolis;2014;4;297985
3303955;Pinheiral;2014;4;23641
3304003;Piraí;2014;4;27513
3304102;Porciúncula;2014;4;18267
3304110;Porto Real;2014;4;17895
3304128;Quatis;2014;4;13382
3304144;Queimados;2014;4;142472
3304151;Quissamã;2014;4;22150
3304201;Resende;2014;4;124085
3304300;Rio Bonito;2014;4;57199
3304409;Rio Claro;2014;4;17753
3304508;Rio das Flores;2014;4;8824
3304524;Rio das Ostras;2014;4;125978
3304557;Rio de Janeiro;2014;4;6447764
3304607;Santa Maria Madalena;2014;4;10260
3304706;Santo Antônio de Pádua;2014;4;41090
3304805;São Fidélis;2014;4;37712
3304755;São Francisco de Itabapoana;2014;4;41357
3304904;São Gonçalo;2014;4;1030314
3305000;São João da Barra;2014;4;34193
3305109;São João de Meriti;2014;4;460733
3305133;São José de Ubá;2014;4;7167
3305158;São José do Vale do Rio Preto;2014;4;20785
3305208;São Pedro da Aldeia;2014;4;94911
3305307;São Sebastião do Alto;2014;4;9028
3305406;Sapucaia;2014;4;17609
3305505;Saquarema;2014;4;80549
3305554;Seropédica;2014;4;81885
3305604;Silva Jardim;2014;4;21344
3305703;Sumidouro;2014;4;15092
3305752;Tanguá;2014;4;32067
3305802;Teresópolis;2014;4;171078
3305901;Trajano de Moraes;2014;4;10348
3306008;Três Rios;2014;4;78929
3306107;Valença;2014;4;73373
3306156;Varre-Sai;2014;4;9940
3306206;Vassouras;2014;4;35234
3306305;Volta Redonda;2014;4;262075
3300100;Angra dos Reis;2014;5;184385
3300159;Aperibé;2014;5;10858
3300209;Araruama;2014;5;120628
3300225;Areal;2014;5;11864
3300233;Armação dos Búzios;2014;5;30335
3300258;Arraial do Cabo;2014;5;28827
3300308;Barra do Piraí;2014;5;96517
3300407;Barra Mansa;2014;5;179660
3300456;Belford Roxo;2014;5;479088
3300506;Bom Jardim;2014;5;26100
3300605;Bom Jesus do Itabapoana;2014;5;35884
3300704;Cabo Frio;2014;5;203828
3300803;Cachoeiras de Macacu;2014;5;55912
3300902;Cambuci;2014;5;14851
3301009;Campos dos Goytacazes;2014;5;480082
3301108;Cantagalo;2014;5;19798
3300936;Carapebus;2014;5;14664
3301157;Cardoso Moreira;2014;5;12582
3301207;Carmo;2014;5;18053
3301306;Casimiro de Abreu;2014;5;39267
3300951;Comendador Levy Gasparian;2014;5;8244
3301405;Conceição de Macabu;2014;5;21979
3301504;Cordeiro;2014;5;20948
3301603;Duas Barras;2014;5;11092
3301702;Duque de Caxias;2014;5;877662
3301801;Engenheiro Paulo de Frontin;2014;5;13556
3301850;Guapimirim;2014;5;55478
3301876;Iguaba Grande;2014;5;25264
3301900;Itaboraí;2014;5;226856
3302007;Itaguaí;2014;5;117078
3302056;Italva;2014;5;14475
3302106;Itaocara;2014;5;22832
3302205;Itaperuna;2014;5;98436
3302254;Itatiaia;2014;5;29955
3302270;Japeri;2014;5;99018
3302304;Laje do Muriaé;2014;5;7348
3302403;Macaé;2014;5;228798
3302452;Macuco;2014;5;5377
3302502;Magé;2014;5;233433
3302601;Mangaratiba;2014;5;39880
3302700;Maricá;2014;5;142546
3302809;Mendes;2014;5;18084
3302858;Mesquita;2014;5;170425
3302908;Miguel Pereira;2014;5;24827
3303005;Miracema;2014;5;26734
3303104;Natividade;2014;5;15045
3303203;Nilópolis;2014;5;158297
3303302;Niterói;2014;5;495259
3303401;Nova Friburgo;2014;5;184404
3303500;Nova Iguaçu;2014;5;805951
3303609;Paracambi;2014;5;49052
3303708;Paraíba do Sul;2014;5;42125
3303807;Paraty;2014;5;39879
3303856;Paty do Alferes;2014;5;26748
3303906;Petrópolis;2014;5;297996
3303955;Pinheiral;2014;5;23658
3304003;Piraí;2014;5;27535
